Generated by pymatgen.io.lammps.data.LammpsData

380  atoms

  2  atom types

0.000000 8.428300  xlo xhi
0.000000 14.598200  ylo yhi
0.000000 49.476269  zlo zhi

Masses

1  26.981539
2  15.999400

Atoms

233  1 0.0000 2.809439 10.680744 30.839152
234  1 0.0000 5.618878 12.292181 33.173937
235  1 0.0000 0.000000 12.292181 33.173937
236  1 0.0000 2.809439 13.903618 35.508722
237  1 0.0000 2.809439 10.712495 23.857605
238  1 0.0000 5.618878 12.323932 26.192390
239  1 0.0000 0.000000 12.323932 26.192390
240  1 0.0000 2.809439 13.935369 28.527126
241  1 0.0000 1.519294  0.000000 21.275163
242  1 0.0000 4.214158  9.890908 21.470936
243  1 0.0000 5.618878 12.323932 21.482365
244  1 0.0000 4.328724  4.866062 21.638525
245  1 0.0000 5.733444  7.299100 21.147324
246  1 0.0000 0.114574  7.299100 21.638525
247  2 0.0000 2.924005  0.943306  8.828100
248  2 0.0000 2.924005  5.809368  8.828100
249  2 0.0000 2.924005 10.675430  8.828100
250  2 0.0000 7.138155  3.376345  8.828100
251  2 0.0000 7.138155  8.242406  8.828100
252  2 0.0000 7.138155 13.108468  8.828100
253  2 0.0000 0.229140  4.121203  6.646444
254  2 0.0000 0.229140  8.987265  6.646444
255  2 0.0000 0.229140 13.853327  6.646444
256  2 0.0000 4.443290  1.688165  6.646444
257  2 0.0000 4.443290  6.554241  6.646444
258  2 0.0000 4.443290 11.420303  6.646444
259  2 0.0000 0.000000  0.744859  8.828100
260  2 0.0000 0.000000  5.610920  8.828100
261  2 0.0000 0.000000 10.476997  8.828100
262  2 0.0000 4.214150  3.177897  8.828100
263  2 0.0000 4.214150  8.043959  8.828100
264  2 0.0000 4.214150 12.910020  8.828100
265  2 0.0000 1.633860  3.177897  8.828100
266  2 0.0000 1.633860  8.043959  8.828100
267  2 0.0000 1.633860 12.910020  8.828100
268  2 0.0000 5.848010  0.744873  8.828100
269  2 0.0000 5.848010  5.610935  8.828100
270  2 0.0000 5.848010 10.476997  8.828100
271  2 0.0000 2.809439  4.121203  6.646444
272  2 0.0000 2.809439  8.987265  6.646444
273  2 0.0000 2.809439 13.853327  6.646444
274  2 0.0000 7.023589  1.688165  6.646444
275  2 0.0000 7.023589  6.554241  6.646444
276  2 0.0000 7.023589 11.420303  6.646444
277  2 0.0000 1.519294  1.489732  6.646444
278  2 0.0000 1.519294  6.355794  6.646444
279  2 0.0000 1.519294 11.221855  6.646444
280  2 0.0000 5.733444  3.922755  6.646444
281  2 0.0000 5.733444  8.788832  6.646444
282  2 0.0000 5.733444 13.654894  6.646444
283  2 0.0000 1.519294  3.376345 13.191412
284  2 0.0000 1.519294  8.242406 13.191412
285  2 0.0000 1.519294 13.108468 13.191412
286  2 0.0000 5.733444  0.943306 13.191412
287  2 0.0000 5.733444  5.809368 13.191412
288  2 0.0000 5.733444 10.675430 13.191412
289  2 0.0000 3.038579  4.121203 11.009756
290  2 0.0000 3.038579  8.987265 11.009756
291  2 0.0000 3.038579 13.853327 11.009756
292  2 0.0000 7.252729  1.688180 11.009756
293  2 0.0000 7.252729  6.554241 11.009756
294  2 0.0000 7.252729 11.420303 11.009756
295  2 0.0000 2.809439  0.744873 13.191412
296  2 0.0000 2.809439  5.610935 13.191412
297  2 0.0000 2.809439 10.476997 13.191412
298  2 0.0000 7.023589  3.177897 13.191412
299  2 0.0000 7.023589  8.043959 13.191412
300  2 0.0000 7.023589 12.910020 13.191412
301  2 0.0000 0.229140  0.744873 13.191412
302  2 0.0000 0.229140  5.610935 13.191412
303  2 0.0000 0.229140 10.476997 13.191412
304  2 0.0000 4.443290  3.177897 13.191412
305  2 0.0000 4.443290  8.043959 13.191412
306  2 0.0000 4.443290 12.910020 13.191412
307  2 0.0000 1.404719  1.688165 11.009756
308  2 0.0000 1.404719  6.554241 11.009756
